Order ID,Order Date,Ship Date,Ship Mode,Days to Ship Actual,Days to Ship Scheduled,Ship Status,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Sales Forecast,Sales Target,Price,Profit Ratio,Sales Target Status,forecast_bias,Sales Forecast Status
CA-2017-140795,2017-02-01,2017-02-03,First Class,2,1,Shipped Late,BD-11500,Bradley Drucker,Consumer,United States,Green Bay,Wisconsin,54302.0,Central,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,469.0,6,0.0,206.0,702.0,506,78.17,43.92,Target Not Achieved,233.0,Over Forecast
CA-2017-123400,2017-02-02,2017-02-09,Standard Class,7,6,Shipped Late,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710.0,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,18.0,2,70.0,-12.0,27.0,19,9.0,-66.67,Target Not Achieved,9.0,Over Forecast
CA-2017-123400,2017-02-02,2017-02-09,Standard Class,7,6,Shipped Late,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710.0,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,181.0,5,20.0,14.0,271.0,176,36.2,7.73,Target Achieved,90.0,Over Forecast
CA-2017-139857,2017-02-02,2017-02-06,Standard Class,4,6,Shipped Early,CD-12790,Cynthia Delaney,Home Office,United States,San Diego,California,92037.0,West,OFF-FA-10001843,Office Supplies,Fasteners,Staples,12.0,5,0.0,6.0,18.0,11,2.4,50.0,Target Achieved,6.0,Over Forecast
CA-2017-111059,2017-02-03,2017-02-06,Second Class,3,3,Shipped On Time,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,13.0,3,20.0,4.0,20.0,106,4.33,30.77,Target Not Achieved,7.0,Over Forecast
CA-2017-111059,2017-02-03,2017-02-06,Second Class,3,3,Shipped On Time,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,84.0,2,20.0,27.0,126.0,106,42.0,32.14,Target Not Achieved,42.0,Over Forecast
CA-2017-107181,2017-02-04,2017-02-08,Standard Class,4,6,Shipped Early,DB-13270,Deborah Brumfield,Home Office,United States,San Diego,California,92024.0,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,83.0,3,20.0,29.0,124.0,122,27.67,34.94,Target Not Achieved,41.0,Over Forecast
CA-2017-107181,2017-02-04,2017-02-08,Standard Class,4,6,Shipped Early,DB-13270,Deborah Brumfield,Home Office,United States,San Diego,California,92024.0,West,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",34.0,4,0.0,16.0,51.0,122,8.5,47.06,Target Not Achieved,17.0,Over Forecast
CA-2017-104808,2017-02-04,2017-02-08,Second Class,4,3,Shipped Late,MH-17440,Mark Haberlin,Corporate,United States,Escondido,California,92025.0,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.0,2,20.0,6.0,26.0,15,8.5,35.29,Target Achieved,9.0,Over Forecast
CA-2017-131905,2017-02-06,2017-02-09,First Class,3,1,Shipped Late,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320.0,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,145.0,5,0.0,42.0,217.0,261,29.0,28.97,Target Not Achieved,72.0,Over Forecast
CA-2017-131905,2017-02-06,2017-02-09,First Class,3,1,Shipped Late,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320.0,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,162.0,1,0.0,42.0,242.0,261,162.0,25.93,Target Not Achieved,80.0,Over Forecast
CA-2017-131905,2017-02-06,2017-02-09,First Class,3,1,Shipped Late,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320.0,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,15.0,4,0.0,7.0,22.0,13,3.75,46.67,Target Achieved,7.0,Over Forecast
CA-2017-108182,2017-02-06,2017-02-10,Second Class,4,3,Shipped Late,DL-13315,Delfina Latchford,Consumer,United States,Romeoville,Illinois,60441.0,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",9.0,2,80.0,-15.0,13.0,10,4.5,-166.67,Target Not Achieved,4.0,Over Forecast
CA-2017-107755,2017-02-07,2017-02-12,Standard Class,5,6,Shipped Early,CK-12760,Cyma Kinney,Corporate,United States,Linden,New Jersey,7036.0,East,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,115.0,7,0.0,50.0,173.0,108,16.43,43.48,Target Achieved,58.0,Over Forecast
US-2017-169390,2017-02-07,2017-02-10,Second Class,3,3,Shipped On Time,CS-12250,Chris Selesnick,Corporate,United States,New York City,New York,10024.0,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,65.0,4,0.0,10.0,97.0,71,16.25,15.38,Target Not Achieved,32.0,Over Forecast
CA-2017-125759,2017-02-08,2017-02-09,First Class,1,1,Shipped On Time,NM-18445,Nathan Mautz,Home Office,United States,North Las Vegas,Nevada,89031.0,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",15.0,2,0.0,6.0,22.0,13,7.5,40.0,Target Achieved,7.0,Over Forecast
CA-2017-168368,2017-02-11,2017-02-15,Second Class,4,3,Shipped Late,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203.0,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,65.0,2,0.0,3.0,97.0,143,32.5,4.62,Target Not Achieved,32.0,Over Forecast
CA-2017-168368,2017-02-11,2017-02-15,Second Class,4,3,Shipped Late,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203.0,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",61.0,1,0.0,15.0,91.0,1535,61.0,24.59,Target Not Achieved,30.0,Over Forecast
CA-2017-168368,2017-02-11,2017-02-15,Second Class,4,3,Shipped Late,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203.0,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.0,3,0.0,7.0,22.0,143,5.0,46.67,Target Not Achieved,7.0,Over Forecast
CA-2017-168368,2017-02-11,2017-02-15,Second Class,4,3,Shipped Late,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203.0,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,10.0,2,0.0,4.0,14.0,143,5.0,40.0,Target Not Achieved,4.0,Over Forecast
CA-2017-168368,2017-02-11,2017-02-15,Second Class,4,3,Shipped Late,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203.0,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",333.0,3,0.0,53.0,499.0,1535,111.0,15.92,Target Not Achieved,166.0,Over Forecast
CA-2017-127614,2017-02-11,2017-02-15,Standard Class,4,6,Shipped Early,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320.0,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.0,2,0.0,8.0,26.0,143,8.5,47.06,Target Not Achieved,9.0,Over Forecast
CA-2017-168368,2017-02-11,2017-02-15,Second Class,4,3,Shipped Late,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203.0,Central,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,52.0,3,0.0,24.0,78.0,143,17.33,46.15,Target Not Achieved,26.0,Over Forecast
CA-2017-127614,2017-02-11,2017-02-15,Standard Class,4,6,Shipped Early,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320.0,South,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256.0,6,0.0,75.0,1881.0,1535,209.33,5.97,Target Not Achieved,625.0,Over Forecast
CA-2017-127614,2017-02-11,2017-02-15,Standard Class,4,6,Shipped Early,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320.0,South,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,234.0,3,0.0,103.0,351.0,241,78.0,44.02,Target Not Achieved,117.0,Over Forecast
US-2017-110674,2017-02-12,2017-02-18,Standard Class,6,6,Shipped On Time,SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521.0,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",130.0,2,20.0,-24.0,194.0,113,65.0,-18.46,Target Achieved,64.0,Over Forecast
CA-2017-121762,2017-02-14,2017-02-18,Standard Class,4,6,Shipped Early,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103.0,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,239.0,2,0.0,5.0,357.0,353,119.5,2.09,Target Not Achieved,118.0,Over Forecast
CA-2017-121762,2017-02-14,2017-02-18,Standard Class,4,6,Shipped Early,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103.0,West,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,82.0,2,0.0,23.0,123.0,353,41.0,28.05,Target Not Achieved,41.0,Over Forecast
CA-2017-121762,2017-02-14,2017-02-18,Standard Class,4,6,Shipped Early,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103.0,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,240.0,3,0.0,86.0,359.0,259,80.0,35.83,Target Not Achieved,119.0,Over Forecast
CA-2017-107706,2017-02-14,2017-02-19,Second Class,5,3,Shipped Late,ST-20530,Shui Tom,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",16.0,3,20.0,6.0,24.0,16,5.33,37.5,Target Achieved,8.0,Over Forecast
CA-2017-165568,2017-02-15,2017-02-19,Standard Class,4,6,Shipped Early,BF-11020,Barry Französisch,Corporate,United States,Seattle,Washington,98105.0,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.0,5,20.0,7.0,32.0,18,4.2,33.33,Target Achieved,11.0,Over Forecast
CA-2017-122567,2017-02-16,2017-02-21,Standard Class,5,6,Shipped Early,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.0,3,80.0,-2.0,2.0,9,0.33,-200.0,Target Not Achieved,1.0,Over Forecast
CA-2017-122567,2017-02-16,2017-02-21,Standard Class,5,6,Shipped Early,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",8.0,2,80.0,-14.0,12.0,9,4.0,-175.0,Target Not Achieved,4.0,Over Forecast
CA-2017-154165,2017-02-17,2017-02-24,Standard Class,7,6,Shipped Late,DL-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,54.0,14,20.0,9.0,81.0,50,3.86,16.67,Target Achieved,27.0,Over Forecast
CA-2017-152905,2017-02-18,2017-02-24,Standard Class,6,6,Shipped On Time,AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017.0,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,13.0,2,20.0,-3.0,19.0,12,6.5,-23.08,Target Achieved,6.0,Over Forecast
US-2017-165589,2017-02-18,2017-02-18,Same Day,0,0,Shipped On Time,TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,79424.0,Central,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.0,5,60.0,-11.0,38.0,22,5.0,-44.0,Target Achieved,13.0,Over Forecast
CA-2017-109491,2017-02-20,2017-02-26,Standard Class,6,6,Shipped On Time,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374.0,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.0,3,0.0,22.0,93.0,69,20.67,35.48,Target Not Achieved,31.0,Over Forecast
CA-2017-109491,2017-02-20,2017-02-26,Standard Class,6,6,Shipped On Time,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374.0,Central,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.0,4,0.0,7.0,30.0,19,5.0,35.0,Target Achieved,10.0,Over Forecast
CA-2017-164903,2017-02-20,2017-02-24,Standard Class,4,6,Shipped Early,SR-20740,Steven Roelle,Home Office,United States,Los Angeles,California,90049.0,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,13.0,2,0.0,6.0,19.0,12,6.5,46.15,Target Achieved,6.0,Over Forecast
CA-2017-165540,2017-02-21,2017-02-25,Standard Class,4,6,Shipped Early,TM-21010,Tamara Manning,Consumer,United States,Woodstock,Illinois,60098.0,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,9.0,5,80.0,-14.0,13.0,9,1.8,-155.56,Target Achieved,4.0,Over Forecast
CA-2017-133354,2017-02-22,2017-02-24,First Class,2,1,Shipped Late,SA-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,92553.0,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.0,3,0.0,9.0,29.0,19,6.33,47.37,Target Achieved,10.0,Over Forecast
CA-2017-103744,2017-02-23,2017-02-27,Standard Class,4,6,Shipped Early,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907.0,Central,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,7.0,3,20.0,2.0,10.0,13,2.33,28.57,Target Not Achieved,3.0,Over Forecast
CA-2017-103744,2017-02-23,2017-02-27,Standard Class,4,6,Shipped Early,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907.0,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,4.0,3,80.0,-7.0,7.0,13,1.33,-175.0,Target Not Achieved,3.0,Over Forecast
US-2017-137680,2017-02-24,2017-03-02,Standard Class,6,6,Shipped On Time,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504.0,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",33.0,4,20.0,11.0,49.0,60,8.25,33.33,Target Not Achieved,16.0,Over Forecast
US-2017-137680,2017-02-24,2017-03-02,Standard Class,6,6,Shipped On Time,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504.0,West,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",23.0,3,20.0,8.0,34.0,60,7.67,34.78,Target Not Achieved,11.0,Over Forecast
CA-2017-156545,2017-02-27,2017-03-03,First Class,4,1,Shipped Late,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.0,4,20.0,3.0,29.0,21,4.75,15.79,Target Not Achieved,10.0,Over Forecast
CA-2017-113880,2017-03-01,2017-03-05,Standard Class,4,6,Shipped Early,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126.0,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634.0,6,30.0,-172.0,950.0,545,105.67,-27.13,Target Achieved,316.0,Over Forecast
CA-2017-104269,2017-03-01,2017-03-06,Second Class,5,3,Shipped Late,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115.0,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,458.0,2,20.0,51.0,685.0,1247,229.0,11.14,Target Not Achieved,227.0,Over Forecast
CA-2017-131009,2017-03-01,2017-03-05,Standard Class,4,6,Shipped Early,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907.0,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.0,6,30.0,0.0,543.0,1247,60.33,0.0,Target Not Achieved,181.0,Over Forecast
CA-2017-131009,2017-03-01,2017-03-05,Standard Class,4,6,Shipped Early,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907.0,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,19.0,5,20.0,-4.0,28.0,260,3.8,-21.05,Target Not Achieved,9.0,Over Forecast
US-2017-143707,2017-03-01,2017-03-05,Standard Class,4,6,Shipped Early,HR-14770,Hallie Redmond,Home Office,United States,New York City,New York,10035.0,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,6.0,3,0.0,2.0,9.0,5,2.0,33.33,Target Achieved,3.0,Over Forecast
CA-2017-168312,2017-03-01,2017-03-07,Standard Class,6,6,Shipped On Time,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036.0,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,377.0,3,30.0,-43.0,564.0,1247,125.67,-11.41,Target Not Achieved,187.0,Over Forecast
CA-2017-168312,2017-03-01,2017-03-07,Standard Class,6,6,Shipped On Time,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036.0,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.0,3,20.0,9.0,206.0,260,45.67,6.57,Target Not Achieved,69.0,Over Forecast
CA-2017-131009,2017-03-01,2017-03-05,Standard Class,4,6,Shipped Early,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907.0,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,130.0,3,20.0,-23.0,194.0,260,43.33,-17.69,Target Not Achieved,64.0,Over Forecast
CA-2017-113880,2017-03-01,2017-03-05,Standard Class,4,6,Shipped Early,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126.0,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.0,3,20.0,6.0,26.0,19,5.67,35.29,Target Not Achieved,9.0,Over Forecast
CA-2017-131009,2017-03-01,2017-03-05,Standard Class,4,6,Shipped Early,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907.0,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,64.0,6,60.0,-35.0,95.0,1247,10.67,-54.69,Target Not Achieved,31.0,Over Forecast
CA-2017-107524,2017-03-02,2017-03-08,Standard Class,6,6,Shipped On Time,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009.0,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.0,5,0.0,17.0,55.0,43,7.2,47.22,Target Not Achieved,19.0,Over Forecast
CA-2017-107524,2017-03-02,2017-03-08,Standard Class,6,6,Shipped On Time,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009.0,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.0,2,0.0,5.0,17.0,43,5.5,45.45,Target Not Achieved,6.0,Over Forecast
CA-2017-111157,2017-03-02,2017-03-06,Standard Class,4,6,Shipped Early,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151.0,3,20.0,32.0,226.0,138,50.33,21.19,Target Achieved,75.0,Over Forecast
CA-2017-111157,2017-03-02,2017-03-06,Standard Class,4,6,Shipped Early,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,3.0,1,20.0,1.0,5.0,3,3.0,33.33,Target Achieved,2.0,Over Forecast
CA-2017-155852,2017-03-03,2017-03-07,Second Class,4,3,Shipped Late,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403.0,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.0,4,20.0,3.0,29.0,200,4.75,15.79,Target Not Achieved,10.0,Over Forecast
US-2017-127978,2017-03-03,2017-03-08,Standard Class,5,6,Shipped Early,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229.0,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.0,5,50.0,-200.0,453.0,287,60.4,-66.23,Target Achieved,151.0,Over Forecast
CA-2017-130421,2017-03-03,2017-03-07,Standard Class,4,6,Shipped Early,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095.0,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,177.0,3,80.0,-460.0,265.0,200,59.0,-259.89,Target Not Achieved,88.0,Over Forecast
CA-2017-105648,2017-03-03,2017-03-07,Standard Class,4,6,Shipped Early,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037.0,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.0,3,20.0,-23.0,938.0,557,208.67,-3.67,Target Achieved,312.0,Over Forecast
CA-2017-127964,2017-03-03,2017-03-08,Standard Class,5,6,Shipped Early,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035.0,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,10.0,1,0.0,5.0,15.0,9,10.0,50.0,Target Achieved,5.0,Over Forecast
CA-2017-127964,2017-03-03,2017-03-08,Standard Class,5,6,Shipped Early,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035.0,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,126.0,3,20.0,41.0,188.0,142,42.0,32.54,Target Not Achieved,62.0,Over Forecast
US-2017-127978,2017-03-03,2017-03-08,Standard Class,5,6,Shipped Early,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15.0,3,20.0,5.0,23.0,54,5.0,33.33,Target Not Achieved,8.0,Over Forecast
US-2017-127978,2017-03-03,2017-03-08,Standard Class,5,6,Shipped Early,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,45.0,8,20.0,-10.0,67.0,54,5.62,-22.22,Target Not Achieved,22.0,Over Forecast
